,bruises,cap-color,cap-radius,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-radius,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-height,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color,veil-type
4018,t,g,5.87025738,x,f,e,f,u,b,c,d,n,v,o,9.895923207000001,p,n,g,g,3.05925002,b,t,s,s,w,p
4019,t,g,4.269643365,x,y,e,f,u,b,c,d,n,v,o,6.085599318,p,n,g,w,21.05996869,b,t,s,s,w,p
4020,f,g,4.495530383,f,y,p,f,g,b,c,g,f,v,o,14.61168021,l,h,b,p,5.841262675,b,e,k,k,w,p
4021,f,y,11.81356175,f,f,p,f,h,b,c,d,f,y,o,6.1279359289999995,l,h,p,p,18.55684626,b,e,k,k,w,p
4022,f,g,9.01663577,x,y,p,f,p,b,c,p,f,y,o,6.57191339,l,h,p,b,4.687279197,b,e,k,k,w,p
4023,f,e,5.575535976,x,y,p,f,b,n,c,p,y,v,o,3.798411503,e,w,w,w,6.369291617999999,,t,k,s,w,p
4024,f,g,11.90321907,x,y,p,f,h,b,c,p,f,y,o,13.85214092,l,h,n,n,5.762346675,b,e,k,k,w,p
4025,f,g,8.827820482,x,y,p,f,g,b,c,g,f,v,o,11.40117611,l,h,p,p,11.70502734,b,e,k,k,w,p
4026,f,g,4.381235328,x,s,p,f,u,n,w,d,c,v,o,8.734474019,p,n,w,w,23.32326175,b,e,s,s,w,p
4027,f,g,1.87610979,f,f,p,f,p,b,c,g,f,v,o,11.14416826,l,h,p,b,23.82268757,b,e,k,k,w,p
4028,t,b,1.9277771869999998,f,s,p,f,p,b,c,g,f,s,o,11.33412874,p,h,w,w,13.063134,b,t,s,f,w,p
4029,f,g,4.752173773,x,y,p,f,p,b,c,d,f,v,o,14.21222657,l,h,n,p,11.41830492,b,e,k,k,w,p
4030,f,y,12.79815356,x,y,p,f,p,b,c,d,f,y,o,3.585773117,l,h,p,p,5.454586663,b,e,k,k,w,p
4031,f,w,8.032728264,x,s,p,f,u,n,w,d,c,s,o,6.259630916,p,k,w,w,13.88524522,b,e,s,s,w,p
4032,f,y,1.531843557,x,y,p,f,h,b,c,d,f,v,o,3.837062115,l,h,p,n,10.97028191,b,e,k,k,w,p
4033,t,e,9.042789115,f,f,e,f,w,b,c,d,n,v,o,11.15586284,p,k,w,p,2.754100544,b,t,s,s,w,p
4034,f,g,8.645842828,x,y,p,f,h,b,c,g,f,y,o,2.64686835,l,h,p,p,21.64075748,b,e,k,k,w,p
4035,f,y,2.203916476,x,f,p,f,p,b,c,d,f,v,o,12.12177458,l,h,n,p,23.95662961,b,e,k,k,w,p
4036,f,y,9.740214661,x,f,p,f,p,b,c,p,f,v,o,1.8393414000000001,l,h,p,b,16.46636087,b,e,k,k,w,p
4037,f,g,3.8365835089999996,f,f,p,f,p,b,c,g,f,v,o,1.6729242080000002,l,h,p,n,24.92763706,b,e,k,k,w,p
4038,f,y,11.35375998,x,f,p,f,h,b,c,d,f,y,o,8.698789326,l,h,n,b,6.079543602999999,b,e,k,k,w,p
4039,t,g,3.44311701,f,f,e,f,u,b,c,d,n,v,o,3.4407805060000003,p,k,g,w,21.61356202,b,t,s,s,w,p
4040,f,g,12.16179162,x,f,p,f,p,b,c,d,f,y,o,5.937082548999999,l,h,p,p,6.66602445,b,e,k,k,w,p
4041,t,n,6.6100749610000005,f,y,e,f,u,b,c,d,n,y,o,1.455537823,p,n,w,p,21.19625951,b,t,s,s,w,p
4042,f,g,2.9901381519999997,f,y,p,f,h,b,c,d,f,v,o,4.63004305,l,h,b,p,19.78365542,b,e,k,k,w,p
4043,f,g,9.737670957999999,f,f,p,f,p,b,c,p,f,y,o,5.055991952,l,h,p,p,9.840928702000001,b,e,k,k,w,p
4044,f,g,8.227390243,f,f,p,f,g,b,c,d,f,v,o,10.03866602,l,h,b,b,14.13983823,b,e,k,k,w,p
4045,f,w,12.04442579,x,s,p,f,u,n,w,d,c,v,o,5.27415705,p,k,w,w,4.270908433,b,e,s,s,w,p
4046,f,g,10.96460477,x,y,p,f,h,b,c,d,f,y,o,7.28011208,l,h,n,n,10.21341836,b,e,k,k,w,p
4047,t,n,11.14881571,f,y,e,f,p,b,c,d,n,v,o,10.69176509,p,k,g,w,17.743902600000002,b,t,s,s,w,p
4048,f,w,9.445294561,x,f,p,f,u,n,c,d,c,s,o,1.9692916930000002,p,k,w,w,10.20971504,b,e,s,s,w,p
4049,f,y,5.845772157000001,x,f,p,f,p,b,c,d,f,v,o,5.4935457020000005,l,h,p,b,21.73036716,b,e,k,k,w,p
4050,f,y,8.509114866,x,f,p,f,p,b,c,d,f,y,o,4.114702116,l,h,b,n,5.397190309,b,e,k,k,w,p
4051,f,p,11.96689413,x,f,p,f,u,n,w,d,c,v,o,4.348966085,p,n,w,w,6.0980484210000006,b,e,s,s,w,p
4052,f,y,4.283371951,f,f,p,f,p,b,c,d,f,y,o,7.365918784,l,h,p,p,7.244964415,b,e,k,k,w,p
4053,f,g,7.789355087000001,f,f,p,f,h,b,c,p,f,v,o,6.125967256,l,h,p,n,15.24202386,b,e,k,k,w,p
4054,t,e,6.446773777000001,f,y,e,f,p,b,c,d,n,v,o,13.73970605,p,k,g,g,9.29235393,b,t,s,s,w,p
4055,f,y,12.28269852,x,y,p,f,g,b,c,p,f,v,o,11.47019765,l,h,p,b,20.392524800000004,b,e,k,k,w,p
4056,f,y,8.404959502999999,f,f,p,f,g,b,c,p,f,v,o,13.13660335,l,h,b,p,25.23931291,b,e,k,k,w,p
4057,f,g,5.494065847000001,x,f,p,f,g,n,c,d,c,s,o,11.00138506,p,n,w,w,14.28029068,b,e,s,s,w,p
4058,f,p,12.27896524,x,s,p,f,u,n,w,d,c,v,o,8.189887082,p,k,w,w,3.6256857239999998,b,e,s,s,w,p
4059,t,e,9.677140947,x,f,e,f,n,b,c,d,n,v,o,1.90328206,p,n,w,p,4.322280833,b,t,s,s,w,p
4060,f,y,6.084748232999999,x,y,p,f,h,b,c,g,f,v,o,3.29560285,l,h,b,b,23.17846714,b,e,k,k,w,p
4061,t,n,6.7759531410000005,f,f,e,f,n,b,c,d,n,y,o,8.289309288,p,n,w,w,7.094259056,b,t,s,s,w,p
4062,t,e,4.637116628999999,f,y,e,f,p,b,c,d,n,y,o,4.66640128,p,k,w,w,3.916737187,b,t,s,s,w,p
4063,f,y,12.06910393,f,y,p,f,p,b,c,d,f,y,o,11.53414522,l,h,b,p,15.14382462,b,e,k,k,w,p
4064,f,y,6.708673416,x,f,p,f,p,b,c,g,f,y,o,1.530232134,l,h,b,n,22.235315300000003,b,e,k,k,w,p
4065,f,g,2.934706348,x,y,p,f,g,b,c,d,f,v,o,1.802364244,l,h,n,p,8.946783928,b,e,k,k,w,p
4066,f,g,3.595627196,f,f,p,f,g,b,c,d,f,y,o,13.94549385,l,h,n,b,14.79925039,b,e,k,k,w,p
4067,f,y,10.149952,f,f,p,f,g,b,c,p,f,y,o,12.11743436,l,h,p,n,5.7351855270000005,b,e,k,k,w,p
4068,t,g,2.383588719,f,y,e,f,w,b,c,d,n,y,o,14.81293492,p,n,p,p,23.66279573,b,t,s,s,w,p
4069,f,g,2.116015511,x,y,p,f,p,b,c,p,f,v,o,11.47900643,l,h,b,p,5.562344744,b,e,k,k,w,p
4070,f,y,5.163577253,x,y,p,f,h,b,c,p,f,v,o,6.72393511,l,h,n,n,3.188752178,b,e,k,k,w,p
4071,f,g,3.142118874,f,f,p,f,p,b,c,p,f,v,o,8.730127,l,h,b,n,11.11637314,b,e,k,k,w,p
4072,f,y,7.042691047000001,f,f,p,f,p,b,c,p,f,y,o,9.746358485,l,h,b,n,23.61574898,b,e,k,k,w,p
4073,t,e,2.0554091690000003,f,f,e,f,u,b,c,d,n,v,o,6.688073473999999,p,n,w,g,11.12812862,b,t,s,s,w,p
4074,t,n,12.24078147,f,y,e,f,p,b,c,d,n,v,o,14.12600591,p,n,g,g,20.26705597,b,t,s,s,w,p
4075,f,y,8.97253643,x,f,p,f,h,b,c,g,f,y,o,4.0722749910000005,l,h,p,n,9.679581357,b,e,k,k,w,p
4076,f,u,12.94097726,f,y,e,f,h,n,c,d,n,y,o,9.331113832,f,h,w,w,14.14425511,,e,s,f,w,p
4077,t,n,7.573078818,f,y,e,f,u,b,c,d,n,y,o,6.831829408,p,n,p,w,8.243648139,b,t,s,s,w,p
4078,f,y,4.41485632,f,y,p,f,p,b,c,g,f,v,o,2.853479135,l,h,p,p,14.94465118,b,e,k,k,w,p
4079,f,y,11.79098919,f,f,p,f,g,b,c,g,f,v,o,14.14244258,l,h,b,b,16.83165764,b,e,k,k,w,p
4080,f,g,8.967404576,x,y,p,f,g,b,c,d,f,y,o,14.35025561,l,h,n,p,15.33330396,b,e,k,k,w,p
4081,f,g,10.79747788,x,y,p,f,p,b,c,p,f,y,o,9.478731294,l,h,n,p,11.23370489,b,e,k,k,w,p
4082,f,y,1.7091693019999998,f,f,p,f,g,b,c,p,f,v,o,11.90048811,l,h,p,b,21.74069113,b,e,k,k,w,p
4083,f,y,3.03508259,x,y,p,f,g,b,c,d,f,y,o,14.715797699999998,l,h,b,b,3.235938352,b,e,k,k,w,p
4084,f,y,11.40448213,x,f,p,f,h,b,c,p,f,v,o,12.24325613,l,h,b,b,8.731173534,b,e,k,k,w,p
4085,f,g,3.55343786,x,y,p,f,p,b,c,p,f,v,o,12.8634468,l,h,b,n,4.466539322,b,e,k,k,w,p
4086,f,y,11.30758014,x,f,p,f,h,b,c,p,f,y,o,13.02364142,l,h,n,b,15.83838421,b,e,k,k,w,p
4087,t,g,1.394967347,x,f,e,f,u,b,c,d,n,v,o,12.74770241,p,n,p,g,21.82354747,b,t,s,s,w,p
4088,f,g,12.07435823,f,y,p,f,h,b,c,d,f,y,o,2.204175004,l,h,n,p,2.3033923119999997,b,e,k,k,w,p
4089,t,e,7.934557728,f,y,e,f,p,b,c,d,n,v,o,1.796164238,p,n,g,g,20.06195049,b,t,s,s,w,p
4090,f,g,3.64836483,x,f,p,f,p,b,c,d,f,v,o,13.54897168,l,h,b,n,15.17835679,b,e,k,k,w,p
4091,f,y,3.908368391,f,f,p,f,h,b,c,d,f,v,o,7.7567235729999995,l,h,b,b,11.49039601,b,e,k,k,w,p
4092,t,n,3.9764121589999997,f,y,e,f,n,b,c,d,n,y,o,4.333931243,p,n,w,w,22.38858441,b,t,s,s,w,p
4093,t,g,13.00601569,f,f,e,f,w,b,c,d,n,y,o,11.35215503,p,k,p,g,16.76210107,b,t,s,s,w,p
4094,f,g,9.168593467,f,y,p,f,p,b,c,g,f,v,o,3.384306088,l,h,n,p,23.67748249,b,e,k,k,w,p
4095,t,e,12.45297497,x,f,e,f,w,b,c,d,n,v,o,10.466260499999999,p,k,p,p,15.46786671,b,t,s,s,w,p
4096,t,e,8.275881952999999,f,f,e,f,p,b,c,d,n,y,o,10.33323979,p,n,p,w,17.91124403,b,t,s,s,w,p
4097,f,y,3.208843983,f,y,p,f,h,b,c,p,f,v,o,4.506320400000001,l,h,b,b,6.146672801,b,e,k,k,w,p
4098,f,w,2.1954348319999997,x,f,p,f,u,n,c,d,c,v,o,7.078187807000001,p,k,w,w,11.23029715,b,e,s,s,w,p
4099,f,g,8.801769872000001,x,y,p,f,p,b,c,d,f,y,o,5.208326411,l,h,b,n,3.690211038,b,e,k,k,w,p
4100,f,e,2.269633687,x,y,p,f,b,n,c,d,y,v,o,10.40733199,e,w,p,p,12.56045066,,t,k,s,w,p
4101,f,y,11.43762233,x,f,p,f,p,b,c,p,f,v,o,12.31661487,l,h,b,p,12.15876015,b,e,k,k,w,p
4102,f,g,1.233397481,f,y,p,f,p,b,c,d,f,y,o,14.6513435,l,h,b,p,20.66142491,b,e,k,k,w,p
4103,t,g,3.196903365,f,y,e,f,u,b,c,d,n,y,o,3.968712379,p,n,w,p,5.2670775789999995,b,t,s,s,w,p
4104,f,n,5.361396825,x,y,p,f,b,n,c,l,f,v,o,5.794207219,e,w,p,p,10.02057741,,t,s,s,w,p
4105,t,e,12.87619484,f,y,e,f,n,b,c,d,n,v,o,3.2855637680000003,p,n,g,g,10.9423764,b,t,s,s,w,p
4106,t,b,3.4990108689999997,b,s,p,f,g,b,c,m,n,v,t,12.11963293,p,r,w,w,9.789273978999999,b,e,s,s,w,p
4107,t,g,2.581719516,f,f,e,f,w,b,c,d,n,y,o,12.81824799,p,k,g,g,5.564095469,b,t,s,s,w,p
4108,f,g,2.491916787,f,f,p,f,p,b,c,g,f,v,o,3.353615172,l,h,b,n,16.95728902,b,e,k,k,w,p
4109,t,g,8.762782069,f,y,e,f,w,b,c,d,n,y,o,8.36576875,p,k,w,g,10.86948948,b,t,s,s,w,p
4110,f,y,12.88789365,f,f,p,f,p,b,c,p,f,y,o,11.40225331,l,h,p,n,21.57037399,b,e,k,k,w,p
4111,f,y,11.95057008,f,f,p,f,g,b,c,g,f,y,o,10.92488643,l,h,n,n,3.186443293,b,e,k,k,w,p
4112,f,g,1.7824850330000002,f,f,p,f,g,b,c,g,f,v,o,4.0034101810000005,l,h,n,p,24.46678061,b,e,k,k,w,p
4113,t,e,5.22564466,f,f,e,f,u,b,c,d,n,v,o,13.43315193,p,n,p,w,22.11368059,b,t,s,s,w,p
4114,f,g,6.683021223,x,f,p,f,p,b,c,p,f,y,o,11.19394882,l,h,n,p,12.64537425,b,e,k,k,w,p
4115,f,y,5.642922182,f,f,p,f,g,b,c,g,f,v,o,8.685684416,l,h,p,b,11.95240214,b,e,k,k,w,p
4116,f,y,1.281604897,x,f,p,f,g,b,c,d,f,v,o,5.058883741,l,h,n,n,17.54639779,b,e,k,k,w,p
4117,f,y,4.467510876,x,f,p,f,g,b,c,p,f,y,o,11.5880315,l,h,b,b,25.22852057,b,e,k,k,w,p
4118,f,y,5.153191422,f,f,p,f,p,b,c,g,f,v,o,12.5453367,l,h,p,n,7.321419954,b,e,k,k,w,p
4119,f,y,12.09748601,f,f,p,f,h,b,c,g,f,v,o,12.27727597,l,h,n,b,3.853709849,b,e,k,k,w,p
4120,f,g,3.320525313,x,y,p,f,p,b,c,p,f,v,o,12.22328465,l,h,n,b,24.14790069,b,e,k,k,w,p
4121,t,e,3.820802145,f,y,e,f,u,b,c,d,n,v,o,6.267423487,p,k,g,g,20.54084554,b,t,s,s,w,p
4122,f,g,9.557273405,f,f,p,f,g,b,c,d,f,v,o,3.493264553,l,h,n,p,18.331571,b,e,k,k,w,p
4123,f,y,8.953749113999999,f,f,p,f,h,b,c,g,f,v,o,8.601645816,l,h,n,p,18.73731588,b,e,k,k,w,p
4124,t,n,5.986903066,f,f,e,f,u,b,c,d,n,v,o,12.361059,p,k,w,p,14.069525400000002,b,t,s,s,w,p
4125,f,y,4.844193451000001,x,y,p,f,g,b,c,p,f,v,o,10.68692955,l,h,p,p,12.69838596,b,e,k,k,w,p
4126,f,y,1.623544996,x,y,p,f,h,b,c,p,f,v,o,2.1880942880000003,l,h,b,p,10.03552492,b,e,k,k,w,p
4127,t,n,8.557069777999999,f,y,e,f,p,b,c,d,n,y,o,7.17891103,p,k,p,p,24.23275993,b,t,s,s,w,p
4128,f,g,5.2179152989999995,f,y,p,f,p,b,c,p,f,y,o,14.27249118,l,h,b,p,14.18466388,b,e,k,k,w,p
4129,t,e,4.323893688,f,f,e,f,p,b,c,d,n,y,o,4.640350343,p,k,g,g,7.936484,b,t,s,s,w,p
4130,f,y,9.784735852,x,y,p,f,g,b,c,g,f,v,o,12.45093623,l,h,b,b,10.019575999999999,b,e,k,k,w,p
4131,f,g,12.88529005,f,y,p,f,h,b,c,d,f,v,o,2.51535924,l,h,b,b,3.481796428,b,e,k,k,w,p
4132,f,y,2.713357546,x,y,p,f,p,b,c,d,f,v,o,9.460877874,l,h,b,b,7.395553829,b,e,k,k,w,p
4133,f,g,8.998331047,x,s,p,f,g,n,c,d,c,s,o,6.03206845,p,k,w,w,10.32164755,b,e,s,s,w,p
4134,t,g,4.130921421,f,f,e,f,w,b,c,d,n,v,o,10.85513713,p,k,g,p,14.14729015,b,t,s,s,w,p
4135,f,g,12.89706982,f,y,p,f,g,b,c,g,f,y,o,9.08506794,l,h,p,p,4.575549138,b,e,k,k,w,p
4136,f,g,11.01910346,x,f,p,f,h,b,c,d,f,y,o,8.894657921,l,h,b,b,14.73298421,b,e,k,k,w,p
4137,f,g,9.406245453,f,y,p,f,h,b,c,p,f,v,o,7.861500462,l,h,b,n,4.108924274,b,e,k,k,w,p
4138,t,n,2.429850299,f,y,e,f,w,b,c,d,n,v,o,2.7849400930000003,p,k,p,w,3.437947269,b,t,s,s,w,p
4139,f,y,2.70733376,x,y,p,f,p,b,c,d,f,y,o,11.1198594,l,h,b,n,2.486704269,b,e,k,k,w,p
4140,f,g,9.917160022000001,f,f,p,f,g,b,c,d,f,y,o,2.660157914,l,h,p,b,11.95826708,b,e,k,k,w,p
4141,t,e,4.948296034,f,y,e,f,w,b,c,d,n,v,o,11.24951148,p,n,w,g,18.21292345,b,t,s,s,w,p
4142,t,e,1.483697112,f,y,e,f,w,b,c,d,n,v,o,10.151595,p,k,p,g,3.490692466,b,t,s,s,w,p
4143,t,g,11.3565809,f,s,p,f,p,b,c,u,f,v,o,8.897108151,p,h,w,w,23.53464319,b,t,f,f,w,p
4144,f,g,5.037919113,x,f,p,f,g,b,c,p,f,y,o,14.806745999999999,l,h,p,n,22.80040196,b,e,k,k,w,p
4145,f,g,4.236500471,f,y,p,f,g,b,c,p,f,v,o,6.0622597,l,h,n,b,17.94052128,b,e,k,k,w,p
4146,f,g,5.1644548939999995,x,y,p,f,g,b,c,p,f,v,o,10.92298466,l,h,p,b,22.68482098,b,e,k,k,w,p
4147,f,y,13.08582438,x,f,p,f,h,b,c,d,f,v,o,14.401558300000001,l,h,b,n,15.66867462,b,e,k,k,w,p
4148,f,g,2.642688035,f,y,p,f,p,b,c,d,f,v,o,11.70545114,l,h,b,n,11.80464876,b,e,k,k,w,p
4149,f,g,6.834371203,f,y,p,f,p,b,c,p,f,v,o,3.65822644,l,h,n,p,15.14902009,b,e,k,k,w,p
4150,t,e,10.69696305,f,y,e,f,w,b,c,d,n,y,o,9.10720307,p,n,w,w,10.871768,b,t,s,s,w,p
4151,f,g,12.74815235,x,y,p,f,h,b,c,g,f,v,o,6.403344402,l,h,b,n,8.878959231,b,e,k,k,w,p
4152,f,g,6.509848207,f,y,p,f,p,b,c,g,f,v,o,4.300241593,l,h,p,p,23.43241287,b,e,k,k,w,p
4153,f,g,10.45352401,x,y,p,f,p,b,c,p,f,y,o,3.5417119689999996,l,h,b,b,15.964090099999998,b,e,k,k,w,p
4154,t,e,12.62179412,f,f,e,f,p,b,c,d,n,v,o,12.45644362,p,n,w,p,3.4086088510000003,b,t,s,s,w,p
4155,t,e,11.38428679,f,y,e,f,p,b,c,d,n,v,o,6.979777865,p,n,p,w,8.477348652,b,t,s,s,w,p
4156,t,e,7.5869361820000005,f,y,e,f,n,b,c,d,n,y,o,5.652559366,p,n,p,p,8.251289459,b,t,s,s,w,p
4157,f,y,2.533742869,f,f,p,f,h,b,c,g,f,v,o,8.846866631000001,l,h,b,n,13.49910229,b,e,k,k,w,p
4158,f,g,10.338494800000001,f,f,p,f,h,b,c,p,f,y,o,2.068313751,l,h,b,p,16.20849195,b,e,k,k,w,p
4159,t,n,7.946327612999999,f,y,e,f,u,b,c,d,n,y,o,6.615714119,p,k,g,p,11.85901407,b,t,s,s,w,p
4160,f,g,10.34022645,x,y,p,f,g,b,c,g,f,y,o,1.948571319,l,h,p,b,16.49421243,b,e,k,k,w,p
4161,t,g,3.169208682,f,f,e,f,u,b,c,d,n,v,o,14.08199637,p,n,g,w,16.87866277,b,t,s,s,w,p
4162,f,y,7.271381688,x,f,p,f,p,b,c,p,f,v,o,8.607615351,l,h,n,p,14.6841415,b,e,k,k,w,p
4163,f,y,8.885846289,x,y,p,f,p,b,c,d,f,v,o,1.8851008409999999,l,h,p,n,23.39071189,b,e,k,k,w,p
4164,f,y,10.56313965,x,y,p,f,p,b,c,d,f,v,o,14.21053167,l,h,n,p,4.9701623139999995,b,e,k,k,w,p
4165,f,c,5.074225796,f,f,e,f,w,n,w,l,n,v,o,11.88627876,e,w,w,n,19.3977567,b,e,f,f,w,p
4166,f,g,10.37577966,x,f,p,f,h,b,c,d,f,v,o,10.47085458,l,h,n,n,7.390084586,b,e,k,k,w,p
4167,f,g,6.214193242,f,f,p,f,p,b,c,g,f,y,o,10.84351328,l,h,n,p,9.245773128,b,e,k,k,w,p
4168,f,g,5.644599681,x,y,p,f,h,b,c,g,f,v,o,14.66280837,l,h,p,n,4.715356192,b,e,k,k,w,p
4169,f,g,6.8002702610000005,f,y,p,f,p,b,c,g,f,y,o,9.00979853,l,h,p,b,25.00289955,b,e,k,k,w,p
4170,t,b,12.31239516,x,s,p,f,w,b,c,u,f,s,o,5.257968086,p,h,w,w,24.75761574,b,t,f,s,w,p
4171,f,g,5.728201638,f,f,p,f,h,b,c,d,f,v,o,11.22254333,l,h,n,n,21.27252821,b,e,k,k,w,p
4172,f,g,10.62396542,x,y,p,f,p,b,c,g,f,v,o,9.772998745,l,h,n,p,23.36514008,b,e,k,k,w,p
4173,f,y,8.837544284,f,f,p,f,g,b,c,p,f,y,o,11.92069972,l,h,b,b,23.91743949,b,e,k,k,w,p
4174,f,g,7.789771477,f,f,p,f,h,b,c,p,f,v,o,8.701244823,l,h,n,p,13.67836159,b,e,k,k,w,p
4175,f,g,11.68485095,f,f,p,f,g,b,c,d,f,y,o,11.46448377,l,h,p,p,18.941454,b,e,k,k,w,p
4176,t,g,1.256496452,f,f,e,f,w,b,c,d,n,y,o,13.03672293,p,k,p,w,14.93985317,b,t,s,s,w,p
4177,f,y,10.67538019,x,f,p,f,p,b,c,p,f,y,o,12.60476313,l,h,b,b,13.05184937,b,e,k,k,w,p
4178,f,y,6.585829636000001,x,f,p,f,h,b,c,p,f,y,o,5.829847332999999,l,h,b,b,10.99718011,b,e,k,k,w,p
4179,t,e,10.95936034,f,y,e,f,u,b,c,d,n,y,o,7.503282499,p,k,p,p,18.23422827,b,t,s,s,w,p
4180,f,g,2.176042967,f,y,p,f,h,b,c,p,f,v,o,6.190973061,l,h,b,p,17.95058827,b,e,k,k,w,p
4181,f,g,5.755467338,f,f,p,f,h,b,c,d,f,y,o,6.782706422,l,h,b,b,24.45322093,b,e,k,k,w,p
4182,f,y,3.232217987,x,y,p,f,g,b,c,d,f,y,o,4.791301283,l,h,p,n,16.77335789,b,e,k,k,w,p
4183,t,g,7.490959331,f,f,e,f,w,b,c,d,n,y,o,11.88654376,p,k,w,w,13.32751023,b,t,s,s,w,p
4184,f,g,11.97176606,x,f,p,f,g,b,c,g,f,v,o,14.24688142,l,h,n,p,16.65471167,b,e,k,k,w,p
4185,f,g,6.39305159,x,f,p,f,g,b,c,p,f,y,o,4.1639366419999995,l,h,p,p,17.30413286,b,e,k,k,w,p
4186,t,n,5.694832412999999,f,y,e,f,p,b,c,d,n,y,o,4.715257011,p,n,p,w,5.780815414,b,t,s,s,w,p
4187,t,g,8.224660727,f,f,e,f,u,b,c,d,n,v,o,4.859507038,p,n,p,g,14.08904802,b,t,s,s,w,p
4188,f,g,5.52448651,x,y,p,f,h,b,c,d,f,v,o,1.7906245769999998,l,h,n,n,14.73808231,b,e,k,k,w,p
4189,f,y,8.961315966,f,y,p,f,h,b,c,p,f,v,o,8.107516547000001,l,h,p,p,22.46105804,b,e,k,k,w,p
4190,f,y,2.66976044,f,f,p,f,h,b,c,d,f,v,o,11.84577621,l,h,n,b,13.73402314,b,e,k,k,w,p
4191,f,g,4.610880815,f,f,p,f,g,b,c,p,f,v,o,10.24234349,l,h,n,p,19.606706,b,e,k,k,w,p
4192,f,g,10.21551352,f,f,p,f,h,b,c,p,f,y,o,3.203131056,l,h,b,b,24.24341957,b,e,k,k,w,p
4193,f,g,6.943314681,f,y,p,f,p,b,c,g,f,y,o,7.93818853,l,h,p,n,15.7033983,b,e,k,k,w,p
4194,t,b,8.156126687,f,s,p,f,w,b,c,u,f,s,o,5.0471926289999995,p,h,w,w,18.58945233,b,t,f,f,w,p
4195,t,e,1.242194063,f,f,e,f,u,b,c,d,n,y,o,8.950925717,p,n,p,p,2.7697929610000003,b,t,s,s,w,p
4196,f,n,10.16156284,x,y,p,f,b,n,c,d,y,v,o,4.533166888999999,e,w,p,p,4.839700781,,t,k,k,w,p
4197,t,g,8.37738338,x,y,e,f,n,b,c,d,n,v,o,8.8416478,p,n,g,w,19.56690076,b,t,s,s,w,p
4198,f,g,11.31167022,x,f,p,f,n,n,w,d,c,v,o,7.931507317,p,k,w,w,20.14518968,b,e,s,s,w,p
4199,f,p,6.296382561000001,x,f,p,f,n,n,w,d,c,v,o,2.681695184,p,n,w,w,17.77423203,b,e,s,s,w,p
4200,f,n,1.722272784,x,y,p,f,b,n,c,l,y,v,o,10.50576362,e,w,p,w,17.36121136,,t,s,k,w,p
4201,f,g,5.985525419,f,f,p,f,g,b,c,p,f,y,o,13.21863988,l,h,n,p,18.83962754,b,e,k,k,w,p
4202,f,y,5.945596127999999,x,f,p,f,g,b,c,g,f,v,o,8.56109898,l,h,b,b,9.562826872999999,b,e,k,k,w,p
4203,t,g,4.969759426,x,s,p,f,w,b,c,u,f,s,o,3.405138527,p,h,w,w,5.499148601,b,t,s,f,w,p
4204,f,g,3.275045167,f,y,p,f,h,b,c,p,f,y,o,8.515528025,l,h,b,p,7.50100525,b,e,k,k,w,p
4205,f,y,7.351209537000001,x,f,p,f,p,b,c,d,f,y,o,5.625978252,l,h,b,b,4.742377868999999,b,e,k,k,w,p
4206,f,g,10.63343808,f,y,p,f,g,b,c,p,f,y,o,8.599757468,l,h,n,p,13.83915941,b,e,k,k,w,p
4207,f,g,1.662168464,f,f,p,f,h,b,c,d,f,y,o,8.116423223,l,h,n,b,24.28076781,b,e,k,k,w,p
4208,f,g,1.5109363,f,y,p,f,h,b,c,d,f,y,o,3.064763795,l,h,b,b,10.79954695,b,e,k,k,w,p
4209,f,g,8.746032762,x,y,p,f,g,b,c,g,f,y,o,12.94056243,l,h,n,p,7.448214322,b,e,k,k,w,p
4210,f,g,7.328709605,f,f,p,f,h,b,c,g,f,y,o,7.433195847,l,h,p,p,14.24521038,b,e,k,k,w,p
4211,f,y,5.420487678,x,f,p,f,p,b,c,g,f,y,o,13.84628665,l,h,b,b,3.869099617,b,e,k,k,w,p
4212,f,y,1.377566417,f,f,p,f,p,b,c,g,f,v,o,9.027754064,l,h,n,n,11.13820384,b,e,k,k,w,p
4213,f,y,8.507935429,x,f,p,f,h,b,c,g,f,v,o,13.17186928,l,h,n,b,9.794335419,b,e,k,k,w,p
4214,f,y,7.712232322,x,f,p,f,g,b,c,g,f,y,o,6.940434637999999,l,h,b,p,18.14936489,b,e,k,k,w,p
4215,f,y,7.815527249,x,y,p,f,p,b,c,g,f,v,o,9.645960405,l,h,n,p,7.712719019,b,e,k,k,w,p
4216,t,g,2.764878252,f,s,p,f,h,b,c,u,f,v,o,1.4325297769999998,p,h,w,w,12.78573488,b,t,s,s,w,p
4217,f,y,9.35558587,x,f,p,f,h,b,c,g,f,y,o,11.35131921,l,h,n,n,22.80911828,b,e,k,k,w,p
4218,f,y,8.972033807999999,f,f,p,f,p,b,c,g,f,y,o,5.351144023,l,h,p,b,10.58188637,b,e,k,k,w,p
4219,f,g,2.153417137,f,y,p,f,p,b,c,d,f,y,o,11.82094092,l,h,n,p,24.74708377,b,e,k,k,w,p
4220,f,y,4.566021745,f,f,p,f,p,b,c,d,f,y,o,14.22252962,l,h,p,n,4.663220958999999,b,e,k,k,w,p
